title,organization,rating,review_count,difficulty,course_type,duration,skills,url,is_free,language,course_id
Clinical Epidemiology,Utrecht University,4.720670391061453,358,Intermediate,Course,ONE_TO_THREE_MONTHS,"Epidemiology, Clinical Research, Medical Science and Research, Clinical Trials, Patient Evaluation, Public Health, Patient Treatment, Predictive Modeling, Analysis, Risk Modeling, Statistical Modeling, Data Collection",/learn/clinical-epidemiology,True,,course~ZUGlRpzbEeWIXgpWJNgyEw
Employment Contracts,University of Pennsylvania,4.865384615384615,52,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Labor Law, Contract Review, Arbitration, Labor Compliance, Contract Negotiation, Contract Compliance, Intellectual Property, Compensation Management, Case Law",/learn/employment-contracts,False,,course~90jPQTcuEeyeYA42DXbPkQ
Data Mining Foundations and Practice,University of Colorado Boulder,4.0630434782608695,138,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Data Mining, Anomaly Detection, Unsupervised Learning, Data Warehousing, Data Pipelines, Data Processing, Supervised Learning, Data Integration, Data Modeling, Data Cleansing, Big Data, Unstructured Data, Data Science, Machine Learning Algorithms, Data Transformation, Exploratory Data Analysis, Classification And Regression Tree (CART), Data Quality, Data Presentation, Analytical Skills",/specializations/data-mining-foundations-practice,False,,s12n~y-IghDp5Eeus1Q4-7xV-Ww
Future Studies,Fundação Instituto de Administração,4.375,8,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Systems Thinking, Surveys, Innovation, Simulations, Forecasting, Contingency Planning, Strategic Thinking, Process Flow Diagrams, Project Design, Systems Analysis, Corporate Strategy, Strategic Decision-Making, Business Planning, Complex Problem Solving, Business Strategy, Organizational Strategy, Analysis, Verbal Communication Skills, Consultative Approaches, Growth Strategies",/specializations/futurestudiesfia,False,,s12n~xkV-bP4ITxq7sFM-YkVugA
C++: Data Structures and Algorithms,Codio,4.888888888888889,9,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Computational Thinking, Algorithms, Graph Theory, Data Structures, C++ (Programming Language), Programming Principles, Object Oriented Programming (OOP), Theoretical Computer Science, Computer Programming, Technical Design",/specializations/codio-cpp-dsa,False,,s12n~aj5BypboQzWiMjPVmX0bUw
Model Thinking,University of Michigan,4.76586237712243,2238,Intermediate,Course,ONE_TO_THREE_MONTHS,"Mathematical Modeling, Systems Thinking, Innovation, Analysis, Strategic Decision-Making, Decision Making, Strategic Thinking, Complex Problem Solving, Trend Analysis, Economics, Critical Thinking, Probability, Market Dynamics",/learn/model-thinking,False,,course~kbmiwPT-EeSW1SIAC3oCCQ
Future Ready Company,London Business School,4.720118343195266,169,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Corporate Sustainability, Environmental Social And Corporate Governance (ESG), Digital Transformation, Resilience, Operational Risk, Leadership Development, Business Transformation, Business Continuity, Sustainability Reporting, Team Motivation, Business Ethics, Crisis Management, Risk Management, Business Risk Management, Artificial Intelligence and Machine Learning (AI/ML), Organizational Change, Leadership Studies, Change Management, Data Strategy, Machine Learning",/specializations/future-ready-company,False,,s12n~_6_rUTLnQ62ZhBmjOxTlGA
Introduction to battery-management systems,"University of Colorado Boulder, University of Colorado System",4.752881512217612,2169,Intermediate,Course,ONE_TO_THREE_MONTHS,"Electrical Systems, Electrical Safety, Thermal Management, Basic Electrical Systems, Control Systems, Systems Engineering, Failure Analysis, High Voltage, Electronic Components, Energy and Utilities, Manufacturing Processes, Chemistry, System Monitoring, Performance Testing, Engineering Calculations",/learn/battery-management-systems,False,,course~__cfskGJEeemlQrrzf9X-A
Teach English Now! Teaching Language Online,Arizona State University,4.691411935953421,687,Intermediate,Course,ONE_TO_THREE_MONTHS,"Grammar, English Language, Education Software and Technology, Language Learning, Oral Comprehension, Vocabulary, Requirements Analysis",/learn/teachlanguageonline,False,,course~lEJhkLrCEeiBDxIhuJBKEA
Introduction to Data Analysis using Microsoft Excel,Coursera Project Network,4.678233438485805,4121,Intermediate,Guided Project,LESS_THAN_TWO_HOURS,"Microsoft Excel, Excel Formulas, Spreadsheet Software, Pivot Tables And Charts, Data Analysis, Data Manipulation, Data Mining",/projects/introduction-data-analysis-microsoft-excel,True,,course~uHBshxGJEeyInw5_rPIDZw
Object-Oriented Design,University of Alberta,4.676346801346801,2376,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Object Oriented Design, Unified Modeling Language, Software Design, Object Oriented Programming (OOP), Java, Maintainability, Software Architecture, Android Development, Technical Design, Conceptual Design",/learn/object-oriented-design,False,,course~Xpv78UYjEeemlQrrzf9X-A
Discrete Optimization,The University of Melbourne,4.839124839124839,777,Intermediate,Course,ONE_TO_THREE_MONTHS,"Operations Research, Combinatorics, Applied Mathematics, Graph Theory, Algorithms, Mathematical Modeling, Computational Thinking, Linear Algebra, Computational Logic, Computer Programming",/learn/discrete-optimization,True,,course~THkzKaBPEeWm9xJA1YXcWQ
Developing Back-End Apps with Node.js and Express,IBM,4.470260223048327,538,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Node.JS, Server Side, Restful API, Back-End Web Development, JavaScript Frameworks, Cloud Applications, Web Applications, Web Development, Application Programming Interface (API), Web Servers, Javascript, Authentications, Package and Software Management, JSON, Middleware, Computer Science",/learn/developing-backend-apps-with-nodejs-and-express,False,,course~wWKidiPbEe2Psg5YTxx2NQ
Advanced Computer Vision with TensorFlow,DeepLearning.AI,4.734225621414914,523,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Computer Vision, Tensorflow, Image Analysis, Applied Machine Learning, Deep Learning, Feature Engineering, Artificial Neural Networks, Visualization (Computer Graphics), Data Processing, Network Architecture",/learn/advanced-computer-vision-with-tensorflow,False,,course~Yv0LMhL1EeuABgpVBjPnkw
Managing Major Engineering Projects,University of Leeds,4.697366185216654,1177,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Stakeholder Management, Stakeholder Engagement, Engineering Management, Scope Management, Risk Management, Project Finance, Project Scoping, Program Management, Project Portfolio Management, Project Risk Management, Project Management, Business Risk Management, Governance, Project Management Life Cycle, Project Performance, Contract Management, Financial Analysis, Project Implementation, Return On Investment, Cost Management",/specializations/managing-major-engineering-projects,False,,s12n~BHih_wg6EeiZxAoTqus05g
Ecosystem Services: a Method for Sustainable Development,University of Geneva,4.749654218533887,723,Intermediate,Course,ONE_TO_THREE_MONTHS,"Geographic Information Systems, Environment, Natural Resource Management, Spatial Analysis, Environmental Science, Environmental Policy, Socioeconomics, Sustainability Reporting, Economics, Governance, Stakeholder Engagement, Ethical Standards And Conduct",/learn/ecosystem-services,True,,course~RPI76jO9EeaHmRIoD8FP-Q
How to Create an Online Course,The University of Edinburgh,4.5673076923076925,208,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Educational Materials, Learning Management Systems, Instructional Design, Education Software and Technology, Curriculum Development, Web Content Accessibility Guidelines, Web Content, Learning Strategies, Diversity Awareness, Content Management, User Centered Design, Cultural Diversity, Technical Writing",/learn/how-to-create-an-online-course,True,,course~KyidPVnDEe2gzxKTs6WidQ
Foundations of Project Management,Packt,4.846153846153846,13,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Project Management Institute (PMI) Methodology, Project Management, Stakeholder Engagement, Agile Project Management, Stakeholder Management, Project Management Life Cycle, Project Risk Management, Project Planning, Risk Management, Ethical Standards And Conduct, Leadership Studies, Team Leadership, Performance Management, Agile Methodology, Communication",/learn/packt-foundations-of-project-management-mb4yp,False,,course~Q1k9Q7YtEe-JHhL4HU-TUQ
Finding Hidden Messages in DNA (Bioinformatics I),University of California San Diego,4.314725697786333,1039,Intermediate,Course,ONE_TO_THREE_MONTHS,"Bioinformatics, Molecular Biology, Data Analysis, Biochemistry, Biology, Life Sciences, Algorithms, Python Programming",/learn/dna-analysis,False,,course~eL9HZ2ItEeWpHwqwM9Gg0w
Data Science: Statistics and Machine Learning,Johns Hopkins University,4.368383584589615,7164,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Shiny (R Package), Rmarkdown, Regression Analysis, Leaflet (Software), Exploratory Data Analysis, Statistical Inference, Predictive Modeling, Statistical Hypothesis Testing, Machine Learning Algorithms, Plotly, Interactive Data Visualization, Probability & Statistics, Data Visualization, Feature Engineering, Statistical Analysis, Statistical Modeling, R Programming, Data Science, Machine Learning, GitHub",/specializations/data-science-statistics-machine-learning,False,,s12n~gONexdDqEemCcAqaM0I-aA
Water Cooperation and Diplomacy,University of Geneva,4.914285714285715,35,Intermediate,Course,ONE_TO_THREE_MONTHS,"Water Resources, Diplomacy, International Relations, Mediation, Conflict Management, Environment and Resource Management, Negotiation, Policy Analysis, Governance, Environmental Laws, Data Collection",/learn/water-cooperation-and-diplomacy,True,,course~I3nP7kL8EeypEA5T4OEwIQ
Data Structures,University of California San Diego,4.64147532091846,5531,Intermediate,Course,ONE_TO_THREE_MONTHS,"Data Structures, Algorithms, Data Storage, Programming Principles, Computer Programming, C++ (Programming Language), Theoretical Computer Science, File Management",/learn/data-structures,False,,course~yOZEQ3lwEeWb-BLhFdaGww
"Computers, Waves, Simulations: A Practical Introduction to Numerical Methods using Python",Ludwig-Maximilians-Universität München (LMU),4.766839378238342,386,Intermediate,Course,ONE_TO_THREE_MONTHS,"Finite Element Methods, Numerical Analysis, Engineering Analysis, Jupyter, Differential Equations, Applied Mathematics, NumPy, Mathematical Modeling, Distributed Computing, Python Programming, Mechanics, Vibrations, Linear Algebra, Simulations",/learn/computers-waves-simulations,True,,course~xQnLBwQfEee5kw7fsxuOhg
How to Manage a Remote Team,GitLab,4.778648383937316,1021,Intermediate,Course,ONE_TO_THREE_MONTHS,"Telecommuting, Virtual Teams, Team Management, Human Resources Management and Planning, Culture Transformation, Performance Metric, Leadership and Management, Organizational Change, Organizational Strategy, Business Transformation, Organizational Leadership, Team Building, Performance Management, Adaptability, Collaboration, Business Strategy, Communication",/learn/remote-team-management,True,,course~D7V2hOcDEeqWPAocwN4sNQ
Data-Oriented C++ in Scientific Programming,University of Geneva,,0,Intermediate,Course,ONE_TO_THREE_MONTHS,,/learn/data-oriented-scientific-programming,True,,course~5VagU-vaEeyozBJ-29c9rQ
Building Generative AI-Powered Applications with Python,IBM,4.696969696969697,198,Intermediate,Course,ONE_TO_THREE_MONTHS,"Large Language Modeling, Generative AI, OpenAI, Web Applications, Prompt Engineering, IBM Cloud, Artificial Intelligence and Machine Learning (AI/ML), Web Development, Natural Language Processing, Application Development, HTML and CSS, Python Programming, Flask (Web Framework)",/learn/building-gen-ai-powered-applications,False,,course~gdzwYpiAEe6Yvg6sv84HSQ
Advanced Prompt Engineering for Everyone,Vanderbilt University,4.840978593272172,327,Intermediate,Course,ONE_TO_THREE_MONTHS,"Prompt Engineering, Generative AI, ChatGPT, AI Personalization, Large Language Modeling, Artificial Intelligence, Verification And Validation",/learn/advanced-prompt-engineering-for-everyone,False,,course~Z-R47UYCEe-_Zwr_8MK9PQ
Python Project for Data Engineering,IBM,4.618925831202046,782,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Web Scraping, Data Transformation, Extract, Transform, Load, Data Manipulation, SQL, Integrated Development Environments, Data Processing, Databases, Application Programming Interface (API), Code Review, Restful API, Python Programming, Unit Testing, Style Guides",/learn/python-project-for-data-engineering,False,,course~i7shRkB1Eeu0vw5X4kJARQ
Credit Risk Analysis and Underwriting,Starweaver,,0,Intermediate,Course,ONE_TO_FOUR_WEEKS,"Credit Risk, Lending and Underwriting, Underwriting, Risk Analysis, Risk Management, Business Risk Management, Financial Analysis, Financial Statement Analysis, Corporate Finance, Financial Modeling, Stakeholder Communications, Performance Measurement, Balance Sheet, Cash Flows",/learn/credit-risk-analysis-and-underwriting,False,,course~DPid2TGAEfCrAgr_wGkBvQ
Data Science for Health Research,University of Michigan,5.0,9,Intermediate,Specialization,ONE_TO_THREE_MONTHS,"Exploratory Data Analysis, Rmarkdown, Plot (Graphics), Statistical Modeling, Tidyverse (R Package), Statistical Visualization, Data Visualization, Data Visualization Software, Regression Analysis, Statistical Methods, Ggplot2, Data Wrangling, Statistical Inference, Probability & Statistics, Scatter Plots, Predictive Analytics, R Programming, Classification And Regression Tree (CART), Statistical Analysis, Data Analysis",/specializations/data-science-for-health-research,False,,s12n~nflwewmVEeymVhJCFT3Bww
Applied Kalman Filtering,University of Colorado System,4.869565217391305,23,Intermediate,Specialization,THREE_TO_SIX_MONTHS,"Bayesian Network, Linear Algebra, Numerical Analysis, Mathematical Modeling, Estimation, Matlab, Statistical Modeling, Advanced Mathematics, Simulations, Applied Mathematics, Control Systems, Time Series Analysis and Forecasting, Global Positioning Systems, Simulation and Simulation Software, Probability & Statistics, System Implementation, Systems Of Measurement, Statistical Methods, Differential Equations, Performance Tuning",/specializations/kalman-filtering-applied,False,,s12n~hW77mZ5MQpW3ABP6jX3Xag
